route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11682,202,weekend_41,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_42,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_43,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_44,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_45,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_46,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_47,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_48,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_49,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_50,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_51,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_52,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_53,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_54,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_55,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_56,JOHNS HOPKINS STATION (METRO),,0,302,omjh,1,1
11682,202,weekend_57,OWINGS MILLS STATION (METRO),,1,302,jhom,1,1
11682,202,weekend_58,JOHNS HOPKINS STATION (METRO),,0,303,rpjh,1,1
11682,202,weekend_59,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_60,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_61,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_62,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_63,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_64,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_65,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_66,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
11682,202,weekend_67,OWINGS MILLS STATION (METRO),,1,303,jhom,1,1
11682,202,weekend_68,JOHNS HOPKINS STATION (METRO),,0,303,omjh,1,1
